userid,content,label
3296005,11、超级链接型：链接到其它文档、URL或文档内某个位置邮箱、网址和文档,1
3296005,数据库逻辑模型的主要构成：层状模型、网状模型、关系模型三种模型,1
3296005,数据库概念模型的作用：1、收集信息2、标识对象3、建立对象间的关系4、标识对象信息模型,2
3296005,1.人工管理阶段：特点：数据在计算机内部不保留,1
3296005,无数据管理软件，数据的管理由应用程序完成,1
3296005,数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享,1
3296005,数据无结构,1
3296005,数据控制能力：应用程序自己控制2.文件管理阶段：特点：数据可长期保存在外存上,1
3296005,数据访问按文件名，存取以记录为单位，共享性差、冗余度大,2
3296005,记录内有结构，整体无结构,1
3296005,数据控制能力：应用程序自己控制3.数据库管理阶段：特点：数据结构化,1
3296005,数据由DBMS统一管理和控制,1
3296005,醒目原则、自然原则、适当原则、简介原则、创意原则,2
3296005,?（问号）表示任何单个字符*（星号）表示任何字符数,1
3296005,"顶端居左，四周型文字环绕""、""顶端居中，四周型文字环绕""、""中间居左，四周型文字环绕""、""中间居中，周型文字环绕""、""中间居右，四周型文字环绕""、""底端居左，四周型文字环绕""、""底端居中，四周型文字环绕""、""底端居右，四周型文字环绕",1
3296005,格式刷能很好地与图形对象（如自选图形）结合使用,2
3296005,将图片的环绕样式设置为“嵌入型”（在“绘图”工具栏上，单击“绘图”，然后指向“文字环绕”）之外的任何样式，就可复制图片格式（如图片的边框）,1
3296005,节是文本章节，便于排版与阅读文档,1
3296005,分栏是一个页面分开多个版面,1
3296005,项目符号是在各项目前所标注的符号,1
3296005,大纲视图：大纲视图用缩进文档标题的形式代表标题在文档结构中的级别,1
3296005,“阅读版式”：该视图以书页的形式显示文档,1
3296005,修订：在打开修订功能的情况下，可以查看在文档中所做的所有更改,1
3296005,当关闭修订功能时，可以对文档进行任何更改，而不会对更改的内容做出标记,2
3296005,批注：当审阅修订和批注时，可以接受或拒绝每一项更改,2
3296005,在接受或拒绝文档中的所有修订和批注之前，即使是发送或显示的文档中的隐藏更改，审阅者也能够看到,2
3296005,对齐，缩进，居中，段落间距和行间，首字下沉，分栏,1
3296005,字号，字体，颜色，下划线，底纹，间距,1
3296005,写字板是自带的工具，word的功能要比写字板的多,1
3296005,程序设计是数据结构的基础和实现方法,1
3296005,顺序结构选择结构循环结构,1
3296005,word文档编辑excel数据统计Photoshop图片处理Powerpoint幻灯片制作软件,1
3296005,记事本写字板是Windows系统中自带的、更为高级一些的文字编辑工具，相比记事本，它具备了格式编辑和排版的功能,1
3296005,Windows7的录音机新的画图工具,1
3296005,窗体页眉页面页眉主体页面页脚窗体页脚每个部分称为节，代表着窗体中不同的区域,1
3296005,每一节中可以显示不同的控件，例如标签、文本框等,1
3296005,窗体可以只包含主体节，是窗体的核心内容，可根据需要使窗体包含其他节,1
3296005,页眉节（页脚节）分为窗体页眉（页脚）和页面页眉（页脚），其中窗体页眉（页脚）在执行窗体时可以显示，而页面页眉（页脚）只在打印时输出,1
3296005,Windows1图形化操作界面2多用户多任务系统3即插即用对各种外设的支持4多媒体平台系统5面向用户632位线性寻址的内存管理，良好的向下兼容性,1
5936289,"压缩的原理：是把文件的二进制代码压缩，把相邻的0,1代码减少，比如有000000,可以把它变成6个0的写法60,来减少该文件的空间",1
5936289,移动智能终端企业可以通过应用端商业模式的创新来激发用户的消费需求,2
5936289,局域网组网主要设备和功用：1、宽带路由器：一个作用是连通不同的网络，另一个作用是选择信息传送的线路,2
5936289,2、交换机：主要功能就是实现多台计算机的互连互通，相当于文前提到的“中间人”的作用,2
5936289,3、网卡、网线：作用是将数据分解为数据包再发送至网络,2
5936289,网络体系结构:是指通信系统的整体设计，它为网络硬件、软件、协议、存取控制和拓扑提供标准,1
5936289,OSI模型将计算机网络通信协议分为七层：由底向上为物理层数据链路层网络层传输层会话层表示层应用层,1
5936289,答：1.全球最大的网络是因特网（Internet），它所采用的网络协议是TCP/IP协议,1
5936289,2.UDP协议：用户数句包协议3.ICMP协议：控制报文协议4.ARP协议：地址解析协议5.SOCKET协议：套接字,1
5936289,网络体系结构:是指通信系统的整体设计，它为网络硬件、软件、协议、存取控制和拓扑提供标准,1
5936289,OSI模型将计算机网络通信协议分为七层：由底向上为物理层数据链路层网络层传输层会话层表示层应用层,1
5936289,电子商务是利用计算机技术、网络技术和远程通信技术，实现整个商务（买卖）过程中的电子化、数字化和网络化,1
5936289,电子商务采用的主要安全技术手段：防火墙技术,1
5936289,数据加密技术,1
5936289,数字签名技术,1
5936289,有个选择题说是选中多个不连续幻灯片，按住鼠标左键和键盘上的()键，我选的Ctrl键，怎么会错了呢？其它的几个Shift、Alt、Insert键都不对啊？,1
5936289,答：采样/量化/编码/解码/存储,1
5936289,PCM(PulseCodeModulation)脉冲编码调制是一种模数转换的最基本编码方法,1
5936289,它把模拟信号转换成数字信号的过程称为模/数转换，它主要包括:采样:在时间轴上对信号数字化;量化:在幅度轴上对信号数字化;编码:按一定格式记录采样和量化后的数字数据,2
5936289,编码的过程首先用一组脉冲采样时钟信号与输入的模拟音频信号相乘，相乘的结果即输入信号在时间轴上的数字化,1
5936289,对经量化器A/D变换后的信号再进行编码，即把量化的信号电平转换成二进制码组，就得到了离散的二进制输出数据序列x(n)，n表示量化的时间序列，x(n)的值就是n时刻量化后的幅值，以二进制的形式表示和记录,1
5936289,图像压缩可以是有损数据压缩也可以是无损数据压缩,2
5936289,矢量图的清晰度与分辨率的大小无关，对矢量图进行缩放时，图形对象仍保持原有的清晰度和光滑度，不会发生任何偏差,2
5936289,位图：也叫做点阵图，删格图象，像素图，位图图像是由像素构成的，像素的多少将决定位图图像的显示质量和文件大小，位图图像的分辨率越高，其显示越清晰，文件所占的空间也就越大,1
5936289,答：(1)文本:由语言文字和符号字符组成的数据文件,1
5936289,可以表达文字信息，说明的更加清楚,2
5936289,(2)图像:通过描述画面中各个像素的亮度和颜色等组成的数据文件,1
5936289,也叫点位图或位图图像,1
5936289,表达实际事物,1
5936289,(3)图形:矢量图形的简称,1
5936289,即生成一幅图形由数学方法组成的数据文件,2
5936289,一般可将图形看作是图像的抽象,1
5936289,(4)动画:将静态的图像、图形及连环图画等按一定时间顺序显示而形成连续的动态画面,1
5936289,人为创造的表现形式,1
5936289,(5)音频:声音信号，即相应于人类听觉可感知范围内的频率,1
5936289,(6)视频:可视信号，即计算机屏幕上显示出来的动态信息，如动态图形、动态图像、动画等,1
5936289,选择查询：在查询设计器中，给出查询条件参数查询：是一种动态查询，这种查询会在一个查询窗口中输入查询条件，点确定，直接给出查询结果,1
5936289,这种查询完全由用户控制,1
5936289,参数查询一般创建在选择查询基础上，在运行查询时会出现一个或多个对话框，要求输入查询条件,1
5936289,分为单参数和多参数，在条件行写[参数内容]操作查询：用于创建新表或者对现有表中的数据进行修改和数据维护，能批量的对数据进行导出、删除操作,1
5936289,分为：?更新查询?追加查询?删除查询?生成表查询，这设计视图中进行相应查询操作即可，最后返回原数据表查看结果,1
5936289,交叉表查询：通常以一个字段作为表的行标题，以另一个字段的取值作为列标题，在行和列的交叉点单元格处获得数据的汇总信息，以达到数据统计的目的,1
5936289,3.默认值：添加新记录时自动向此字段分配指定值,1
5936289,Access的主要数据类型及其使用：1.文本型：用来存放字符串数据，最大长度为255个字符,1
5936289,文本型数字不能进行计算,1
5936289,2.备注型：存放字符长度超过255个字符，最多存储64000个字符,1
5936289,不受文本长度限制,1
5936289,3.数字型：用来存储由整数、实数等可以进行计算的数据,1
5936289,4.日期/时间型：用于存放日期、时间、或日期时间的组合,1
5936289,5.货币型：用于存放具有双精度属性(小数位数15位)的货币数据,1
5936289,6.自动编号型：自动编号型字段用于存放系统为记录绑定的顺序号,1
5936289,7.是/否型：用于存放逻辑数据，表示“是/否”或“真/假”,1
5936289,8.OLE对象：用来链接或嵌入OLE对象,1
5936289,1次只能添加1个,1
5936289,9.超级链接型：超链接型字段存放超链接地址,1
5936289,10.查阅向导型：通过一个列表进行选择内容而不是输入,1
5936289,11.附件型：声音、视频和照片文件,1
5936289,答：1.人工管理阶段：特点：§数据在计算机内部不保留§无数据管理软件，数据的管理由应用程序完成§数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享§数据不具独立性，完全依赖于应用程序§数据无结构§数据控制能力：应用程序自己控制2.文件管理阶段：特点：特点：数据可长期保存在外存上,1
5936289,n数据访问按文件名，存取以记录为单位，共享性差、冗余度大n记录内有结构，整体无结构n数据控制能力：应用程序自己控制3.数据库管理阶段：特点：数据结构化v数据的共享性高，冗余度低，易扩充v数据独立性高v数据由DBMS统一管理和控制,2
5936289,看看您那边能不能给提供个10版安装文件呢？,1
5936289,"第二次做三单元测试，里面涉及到的组合键控制的操作，比如：Ctrl+选择是进行不连续选择,Shift+Space进行中英文输入法切换,Shift+Delete彻底删除,明明都没错呀，第一次测时，全填的小写字母的，想想可能是因为这个不对，第二次测就把第一个字母都改成大写了，还是错，难道非要都写大写的才对吗？最后一个通配符，用英语状态下的“?”就错了！我可不敢试了，再错了，我就去撞墙了！而且我查了一下，我这样子错了五道题，结果得了个89.23分，怎么算的呢？恳请老师给予答疑解惑！",1
5936289,操作系统是计算机的一种系统软件，它有效地管理和控制计算机的（），合理组织计算机的工作流程，以使整个计算机系统高效地运行,1
5936289,这填（硬件和软件资源）不对吗？另外还有实时操作系统的特征是（高及时性）和高可靠性也错了呢？,1
5936289,对了，还有一道填空，写的小写的shift键+选择，是连续选，难道只是shift因为第一个字母没大写，或者说必须都写大写的？,1
5936289,C++不能算做应用软件，是因为它只是一门高级程序设计语言吗？,1
2634870,"压缩的原理是把文件的二进制代码压缩，把相邻的0,1代码减少，比如有000000,可以把它变成6个0的写法60,来减少该文件的空间",1
2634870,系统工具软件：磁盘碎片的清理与整理、任务管理器等压缩软件工具：用于文件的存储与传输下载工具：下载资源，加快下载速度多媒体工具：视频播放工具、音乐播放器等安全工具：查杀毒软件，聊天工具：方便交流沟通,2
2634870,中国农业大学（http://www.cau.edu.cn）的TCP/IP协议类型：TCP/传输控制协议、IP/网际协议、HTTP/超文本传输协议,2
2634870,该域名对应的实际IP地址：114.215.217.115,1
2634870,电子商务技术是利用计算机技术、网络技术和远程通信技术，实现整个商务过程中的电子化、数字化和网络化技术,1
2634870,电子商务采用的主要安全技术手段：防火墙技术、数据加密技术、数字签名技术,2
2634870,抽样：音频信号采用8KHZ采样，将模拟信号变成时间离散的信号；量化：将采样离散化，变成数字信号，通常采用非均匀量化；编码：在PCM系统中采用8位编码，一位符号，三位段落码，四位段内码，所以PCM系统每路电话的速率为8*8K=64Kb/s,1
2634870,BMP：基本位图格式，没有压缩,1
2634870,经常用于充当图像元素，如计算机程序中的按钮和控件,1
2634870,JPEG：按照JPEG标准压缩过的位图,1
2634870,可以用于很多应用程序，如网页中的图片等,1
2634870,GIF：经过压缩，网页图像的常用式,1
2634870,PNG：用于网页图片的GIF格式的变形,1
2634870,矢量图与位图比较，位图的容量一般较大，矢量图一般较小；位图的文件内容是点阵数据，矢量图的文件内容是图形指令,2
2634870,计算机系统的外部设备，包括输入设备中的键盘、鼠标器、扫描仪、数码相机和语音输入系统、手写输入系统、IC卡输入系统，输出设备中的显示系统、各种打印机和绘图仪，软盘存储器、硬盘存储器、外存储设备，多媒体设备中的光盘驱动器、声卡、音箱、视频卡、电视接收卡、SCSI卡及摄像头等多媒体适配器,1
2634870,多媒体计算机系统由多媒体计算机硬件和多媒体计算机软件两部分组成主要硬件：主机、软盘驱动器、硬盘驱动器、显示器、网卡之外，还要有音频信息处理硬件、视频信息处理硬件及光盘驱动器等部分,2
2634870,软件：多媒体计算机的操作系统必须在原基础上扩充多媒体资源管理与信息处理的功能,1
2634870,多媒体编辑工具包括字处理软件、绘图软件、图像处理软件、动画制作软件、声音编辑软件以及视频编辑软件,2
2634870,计算机主要媒体类型及各自的用途如下：(1)文本:由语言文字和符号字符组成的数据文件,1
2634870,可以表达文字信息，说明的更加清楚,2
2634870,(2)图像:通过描述画面中各个像素的亮度和颜色等组成的数据文件,1
2634870,也叫点位图或位图图像,1
2634870,表达实际事物,1
2634870,(3)图形:矢量图形的简称,1
2634870,即生成一幅图形由数学方法组成的数据文件,2
2634870,一般可将图形看作是图像的抽象,1
2634870,(4)动画:将静态的图像、图形及连环图画等按一定时间顺序显示而形成连续的动态画面,1
2634870,人为创造的表现形式,1
2634870,(5)音频:声音信号，即相应于人类听觉可感知范围内的频率,1
2634870,(6)视频:可视信号，即计算机屏幕上显示出来的动态信息，如动态图形、动态图像、动画等,1
2634870,3.默认值：添加新记录时自动向此字段分配指定值,1
2634870,Access的主要数据类型及其使用：1.文本型：用来存放字符串数据，最大长度为255个字符,1
2634870,文本型数字不能进行计算,1
2634870,2.备注型：存放字符长度超过255个字符，最多存储64000个字符,1
2634870,不受文本长度限制,1
2634870,3.数字型：用来存储由整数、实数等可以进行计算的数据,1
2634870,4.日期/时间型：用于存放日期、时间、或日期时间的组合,1
2634870,5.货币型：用于存放具有双精度属性(小数位数15位)的货币数据,1
2634870,6.自动编号型：自动编号型字段用于存放系统为记录绑定的顺序号,1
2634870,7.是/否型：用于存放逻辑数据，表示“是/否”或“真/假”,1
2634870,8.OLE对象：用来链接或嵌入OLE对象,1
2634870,1次只能添加1个,1
2634870,9.超级链接型：超链接型字段存放超链接地址,1
2634870,10.查阅向导型：通过一个列表进行选择内容而不是输入,1
2634870,11.附件型：可以添加多个声音、视频和照片文件,1
2634870,数据库概念模型的作用：1、收集信息,2
2634870,2、标识对象,2
2634870,3、建立对象间的关系,2
2634870,4、标识对象信息模型,2
2634870,次坐标轴的作用：精确定位图标的X，Y轴，清晰分析数据,2
2634870,？代表单个字符*代表任意字符,1
2634870,图文混排:就是将文字与图片混合排列，文字可在图片的上下方、四周、嵌入图片下面、浮于图片上方等,1
2634870,有九种环绕方式，分别是：顶端居左、中、右；中间居左、中、右；底端居左、中、右四周文字环绕,1
2634870,格式刷：快速复制格式，可以快速将指定段落或文本的格式延用到其他段落或文本上,1
2634870,节：文本的章节，便于不同格式的排版与阅读文档,1
2634870,分栏：一个页面分开多个版面，节约版面，易阅读查看,1
2634870,项目符号：放在文本或图形前以添加强调效果的点或其他符号,1
2634870,编号：给顺序号作为一种识别的方法，文本编号易于阅读，查看分析而且非常整齐,1
2634870,word的主要文档视图类型及其作用：页面视图：此视图为文档默认视图，显示的文档页面与打印时完全相同.,2
2634870,阅读视图：可自由调节页面显示比例，列宽和布局，导航搜索，更改页面颜色，不允许对文档编,1
2634870,web版式视图：类似网页，不显示页码和章节号信息，超链接显示为带下划线文,1
2634870,大纲视图：显示文档的大纲，可创建大纲并检查word文档结构，进行文本“升级”,1
2634870,草稿视图：不显示页眉，页脚等信息,1
2634870,批注对部分文字或操作进行注解、诠释；修订是指修改格式、删除或增加内容,1
2634870,段落格式的主要设置内容有：对齐方式、缩进、间距、分栏、边框和底纹等等,2
2634870,字符格式的主要设置内容：字体、字号、字型、颜色、字符间距、缩放比例、文字效果、底纹、边框等,2
2634870,记事本只支持文本格式文件，容量较小，没有各种格式效果，便于在任何编辑器上重新按自己的格式利用,1
2634870,写字板是Windows自带的一个工具，只带有一些基本的文字处理功能，支持rtf格式，是word的雏形，容量较记事本大,1
2634870,Word是套件MicrosoftOffice中的一个组件，功能强大而且丰富，支持多种文件格式，不仅文字编辑转换上有多种功能，还可以进行页面设置，插入图片、图像等其他对象,1
2634870,数据结构为算法提供逻辑运行路线和框架，算法则是按照数据结构对目的的实现选择合适的操作方法和运算过程，数据结构和算法是相互依托和联系的,1
2634870,顺序结构顺序结构表示程序中的各操作是按照它们出现的先后顺序执行的.选择结构选择结构表示程序的处理步骤出现了分支，它需要根据某一特定的条件选择其中的一个分支执行,1
2634870,选择结构有单选择、双选择和多选择三种形式,1
2634870,循环结构循环结构表示程序反复执行某个或某些操作，直到某条件为假（或为真）时才可终止循环,2
2634870,高级语言：不能直接操作计算机底层操作系统，编写格式不受计算机限制,1
2634870,与人类自然语言比较接近,1
2634870,主要有C、C++、C#等语言,2
2634870,Excel：电子表格统计和制作软件word：文档编辑和处理软件PPT：课件制作软件QQ：聊天软件酷狗：音频播放youku(优酷)：视频播放,2
2634870,Windows的主要附件工具及其功能：1、系统工具：用来进行系统还原、磁盘清理和整理磁盘碎片,2
2634870,2、录音机：录制声音,2
2634870,3、计算器：科学计算功能,2
2634870,4、记事本：编辑文本,2
2634870,5、画图：用来画图及存储屏幕打印图片,2
2634870,Windows主要鼠标动作和作用：1、指向：将鼠标指针移动到屏幕的某个特定的位置或对象上，为下一个操作作准备,2
2634870,2、单击：左键单击，常用于选定鼠标指针指向的某个对象或命令，右键单击调用快捷菜单,2
2634870,鼠标的其他操作：中间的滚轮可以上下翻看屏幕,2
2634870,一般窗体的主要构成有：任务栏、标题栏、菜单栏、工作区域、状态栏、滚动条、窗口缩放按纽,2
2634870,操作系统的主要类型及其特点有：1、DOS操作系统：1）单用户、单任务；2）命令行界面；3）文件管理方便；4）系统体积小,2
2634870,2、Windows操作系统：1）多任务处理；2）图形用户界面；3）有效的内存管理；4）支持多文件系统各式（FAT32、NTFS）；5）支持多媒体系统；6）支持网络应用,1
2634870,3、UNIX操作系统：1）良好的可移植性；2）多用户、多任务；3）内核短小精悍；4）采用树形的文件系统管理文件；5）把设备如同文件一样管理；6）安全机制完善；7）提供了丰富的网络功能；8）提供了完美而强大的文本处理工具,2
2634870,4、Linux操作系统：1）是一款免费的操作系统，源代码公开，可以免费获得的自由软件；2）多用户、多任务的操作系统；3）提供了命令行方式的用户界面，4）可靠安全，性能稳定；5）支持多种平台,2
5787015,"压缩的原理：是把文件的二进制代码压缩，把相邻的0,1代码减少，比如有000000,可以把它变成6个0的写法60,来减少该文件的空间",1
5787015,系统工具软件：磁盘碎片的清理与整理、任务管理器等压缩软件工具：用于文件的存储与传输下载工具：下载资源，加快下载速度多媒体工具：视频播放工具、音乐播放器等安全工具：查杀毒软件，聊天工具：方便交流沟通windows系统工具软件作用：维护系统的正常的运行优化系统使得到最佳的运行效果管理系统,2
5787015,比如：windows自带备份与还原工具，磁盘清理磁盘碎片整理程序，系统还原，任务管理器,2
5787015,系统优化与设置工具作用：是计算机性能最优化，保证计算机处于工作的理想状态,2
5787015,比如：windows优化大师，超级兔子等,2
5787015,磁盘工具软件作用：对硬盘及时维护、备份，使系统保持稳定,2
5787015,比如：分区魔术师，还原精灵等,2
5787015,压缩工具软件作用：便于文件存储和数据传输,2
5787015,比如：WinRAR，WinZip等,2
5787015,下载工具作用：下载所需资源,2
5787015,比如：BT下载，迅雷，快车，电驴，QQ旋风等,2
5787015,聊天工具作用：与人沟通交流,2
5787015,比如：腾讯QQ，MSN，新浪UC，ICQ，阿里旺旺等,2
5787015,安全工具作用：抵御病毒，查杀有害病毒，采取措施把损失降到最低，使计算机正常工作,2
5787015,分为杀毒软件和防火墙,2
5787015,比如：360杀毒，金山毒霸，卡巴斯基，瑞星，百度杀毒等，金山网镖、瑞星个人防火墙等,2
5787015,光盘刻录作用：电脑里暂时不用的软件比较占空间的刻录到光盘，节省电脑的空间，把重要数据备份，按自己喜好选择性的收藏,2
5787015,比如：刻录工具Nero，刻录音乐，视频等,2
5787015,多媒体工具作用：播放视频，音乐等娱乐，阅读浏览图片处理制作，浏览网页,2
5787015,比如：影音风暴，酷狗，ACDSee，红蜻蜓抓图精灵，超星阅览器，搜狗高速浏览器等,2
5787015,汉化翻译作用：进行各类语言翻译，并将其转换为汉文使人得以看懂，不必学习很多语言也能通过翻译理解,2
5787015,比如：金山快译，金山词霸等,2
5787015,移动智能终端企业可以通过应用端商业模式的创新来激发用户的消费需求,2
5787015,"一、“棱镜门”事件爆发美国国家安全局监控用户隐私2013年6月5日，美国前中情局(CIA)职员爱德华?斯诺顿披露给媒体两份绝密资料，一份资料称：美国国家安全局有一项代号为""棱镜""的秘密项目，要求电信巨头威瑞森公司必须每天上交数百万用户的通话记录",1
5787015,另一份资料更加惊人，美国国家安全局和联邦调查局通过进入微软、谷歌、苹果等九大网络巨头的服务器，监控美国公民的电子邮件、聊天记录等秘密资料,1
5787015,此后斯诺登现身香港，声称自己良心感悟，无法允许美国政府利用“棱镜”项目侵犯全球民众隐私以及互联网自由,1
5787015,他表示，美国政府早在数年前就入侵中国一些个人和机构的电脑网络，其中包括政府官员，商界人士甚至学校,1
5787015,斯诺登后来前往俄罗斯申请避难，获得俄罗斯政府批准,1
5787015,"二、微软2013年补丁数量超过100个2014年停止对WindowsXP安全更新2013年12月初，微软公布2013年12月份11个安全更新补丁，至此2013全年微软补丁数量已达到106个，这已是第三次补丁数量""破百"".据统计，2013年微软高危漏洞补丁为42个，占比达到39.6%;9月补丁数量最多，达到13个",1
5787015,2013年微软宣布，到2014年4月8日为止，将不再为WindowsXP系统提供漏洞补丁,1
5787015,三、比特币席卷全球诈骗案件频发2013年比特币大受追捧，造就比特币神话的原因之一，就是其宣称的“安全性”,1
5787015,不过2013年多时间爆出的几次虚拟货币“大劫案”,1
5787015,根据美国FBI查获的案件显示，2013年9月份，FBI查获毒品交易网站“丝路”(SilkRoad)后，有两大比特币网站涉嫌数千万美元以上金额的比特币,1
5787015,其中一家网站拥有14.4万个比特币，对应的价值接近1亿美元,1
5787015,另外一个包含3万个比特币，价值约为2000万美元,1
5787015,2013年12月5日，央行宣布比特币在中国为“非法货币”，联合四部委发出《关于防范比特币风险的通知》，要求各金融机构和支付机构不得开展与比特币相关的业务,1
5787015,2013年12月16日，央行约谈10余家第三方支付公司相关负责人，明确要求其不得给比特币、莱特币等的交易网站提供支付与清算业务,1
5787015,随后2013年12月18日18时04分许，央行网站间歇性出现访问困难或页面无法打开的状况，央行官方微博“央行微播”的评论中亦涌入大量“水军”,1
5787015,有媒体称攻击者为比特币炒家,1
5787015,六、Google曝法国伪造CA证书全球首例国家级伪造CA证书劫持加密通讯事件诞生2013年12月7日，Google安全博客发表声明，他们在12月3日发现一个与法国信息系统安全局(ANSSI)有关系的中级CA发行商向多个Google域名发行了伪造的CA证书,1
5787015,根据分析称，ANSSI伪造CA证书是全球首例曝光的国家级伪造CA证书劫持加密通讯事件，在网络安全行业影响恶劣,1
5787015,此伪造CA证书被利用监视Google流量，劫持Google的加密网络服务，例如对Gmail、GoogleHTTPS搜索、Youtube等进行钓鱼攻击、内容欺骗和中间人攻击,1
5787015,微软随后发布针对WindowsVista、Windows7、Server2008、Server2008R2提供了吊销证书的补丁,1
5787015,如图：返回的IP是1.202.188.113由IP位数知该网站采用的是TCP/IP协议中的IPV4协议,1
5787015,一个路由器作为网关，连通外网,1
5787015,下连一台核心交换机和分布交换机，交换机的作用就是将局域网的设备连接起来，并且配置策略,2
5787015,网络协议从最基本的角度讲，就是规则,2
5787015,它规定了计算机通过网络进行通信的方式,1
5787015,例如，当一个计算机请求一个文件服务器上的某个文件时，计算机就必须都同意大量的规则，如工作站和服务器之间传送的数量、运送信息包的地址信息，用于保证信息成功到达的错误检查例程以及远程发送的用于作保证运送信息包以正确的顺序到达的时序，（常用的网络通信协议：TCP/IP、IPX/SPX、NETBIOS，分别称为传输控制协议/网际协议、互联网信息交换包/顺序信息交换包、网络基本输入/输出系统）,1
5787015,第一层：物理层（PhysicalLayer)在这一层，数据的单位称为比特（bit）,1
5787015,物理层的主要设备：中继器、集线器、适配器,1
5787015,第二层：数据链路层（DataLinkLayer)在物理层提供比特流服务的基础上，建立相邻结点之间的数据链路，通过差错控制提供数据帧（Frame）在信道上无差错的传输，并进行各电路上的动作系列,1
5787015,数据链路层在不可靠的物理介质上提供可靠的传输,1
5787015,该层的作用包括：物理地址寻址、数据的成帧、流量控制、数据的检错、重发等,2
5787015,在这一层，数据的单位称为帧（frame）,1
5787015,数据链路层主要设备：二层交换机、网桥,1
5787015,第三层：网络层(Networklayer)在计算机网络中进行通信的两个计算机之间可能会经过很多个数据链路，也可能还要经过很多通信子网,1
5787015,网络层的任务就是选择合适的网间路由和交换结点，确保数据及时传送,1
5787015,网络层将数据链路层提供的帧组成数据包，包中封装有网络层包头，其中含有逻辑地址信息//源站点和目的站点地址的网络地址,1
5787015,如果你在谈论一个IP地址，那么你是在处理第3层的问题，这是“数据包”问题，而不是第2层的“帧”,2
5787015,IP是第3层问题的一部分，此外还有一些路由协议和地址解析协议（ARP）,2
5787015,有关路由的一切事情都在第3层处理,2
5787015,地址解析和路由是3层的重要目的,1
5787015,网络层还可以实现拥塞控制、网际互连等功能,1
5787015,在这一层，数据的单位称为数据包（packet）,1
5787015,网络层协议的代表包括：IP、IPX、RIP、ARP、RARP、OSPF等,1
5787015,网络层主要设备：路由器第四层：传输层(Transportlayer)第4层的数据单元也称作处理信息的传输层(Transportlayer),1
5787015,但是，当你谈论TCP等具体的协议时又有特殊的叫法，TCP的数据单元称为段（segments）而UDP协议的数据单元称为“数据报（datagrams）”,1
5787015,第4层为上层提供端到端（最终用户到最终用户）的透明的、可靠的数据传输服务,1
5787015,所谓透明的传输是指在通信过程中传输层对上层屏蔽了通信传输系统的具体细节,1
5787015,传输层协议的代表包括：TCP、UDP、SPX等,1
5787015,第五层：会话层(Sessionlayer)这一层也可以称为会晤层或对话层，在会话层及以上的高层次中，数据传送的单位不再另外命名，统称为报文,1
5787015,会话层不参与具体的传输，它提供包括访问验证和会话管理在内的建立和维护应用之间通信的机制,1
5787015,如服务器验证用户登录便是由会话层完成的,1
5787015,第六层：表示层(Presentationlayer)这一层主要解决用户信息的语法表示问题,1
5787015,它将欲交换的数据从适合于某一用户的抽象语法，转换为适合于OSI系统内部使用的传送语法,1
5787015,即提供格式化的表示和转换数据服务,1
5787015,数据的压缩和解压缩，加密和解密等工作都由表示层负责,1
5787015,例如图像格式的显示，就是由位于表示层的协议来支持,1
5787015,第七层：应用层(Applicationlayer)应用层为操作系统或网络应用程序提供访问网络服务的接口,1
5787015,应用层协议的代表包括：Telnet、FTP、HTTP、SNMP等,1
5787015,电子商务是利用计算机技术、网络技术和远程通信技术，实现整个商务(买卖)过程中的电子化、数字化和网络化,1
5787015,采样：在时间轴上对信号数字化；量化：在幅度轴上对信号数字化；编码：按一定格式记录采样和量化后的数字数据,1
5787015,编码的过程首先用一组脉冲采样时钟信号与输入的模拟音频信号相乘，相乘的结果即输入信号在时间轴上的数字化,1
5787015,对经量化器A/D变换后的信号再进行编码，即把量化的信号电平转换成二进制码组，就得到了离散的二进制输出数据序列x(n)，n表示量化的时间序列，x(n)的值就是n时刻量化后的幅值，以二进制的形式表示和记录,1
5787015,BMP：基本位图格式，没有压缩,1
5787015,经常用于充当图像元素，如计算机程序中的按钮和控件,1
5787015,JPEG：按照JPEG标准压缩过的位图,1
5787015,可以用于很多应用程序，如网页中的图片等,1
5787015,GIF：经过压缩，网页图像的常用式,1
5787015,PNG：用于网页图片的GIF格式的变形,1
5787015,1、矢量图矢量图又叫向量图，是用一系列计算机指令来描述和记录一幅图，一幅图可以解为一系列由点、线、面等到组成的子图，它所记录的是对象的几何形状、线条粗细和色彩等,1
5787015,矢量图只能表示有规律的线条组成的图形，如工程图、三维造型或艺术字等；对于由无规律的像素点组成的图像（风景、人物、山水），难以用数学形式表达，不宜使用矢量图格式；其次矢量图不容易制作色彩丰富的图像，绘制的图像不很真实，并且在不同的软件之间交换数据也不太方便,2
5787015,另外，矢量图像无法通过扫描获得，它们主要是依靠设计软件生成,1
5787015,矢量绘图程序定义（像数学计算）角度、圆弧、面积以及与纸张相对的空间方向，包含赋予填充和轮特征性的线框,1
5787015,常见的矢量图处理软件有CoreIDRAW、AutoCAD、Illustrator和FreeHand等,1
5787015,2、位图位图又叫点阵图或像素图，计算机屏幕上的图你是由屏幕上的发光点（即像素）构成的，每个点用二进制数据来描述其颜色与亮度等信息，这些点是离散的，类似于点阵,1
5787015,多个像素的色彩组合就形成了图像，称之为位图,1
